,Fecha,Precipitacion,Evaporacion,Tmax,Tmin,Año,Mes
6657,2012-04-21,0.0,,29.5,11.0,2012,4
6658,2012-04-22,0.0,,30.5,12.5,2012,4
6659,2012-04-23,0.0,,26.0,13.0,2012,4
6660,2012-04-24,0.0,,27.5,11.0,2012,4
6661,2012-04-25,0.0,,27.0,12.0,2012,4
6662,2012-04-26,0.0,,28.0,13.5,2012,4
6663,2012-04-27,0.0,,28.5,15.0,2012,4
6664,2012-04-28,0.0,,24.5,13.0,2012,4
6665,2012-04-29,0.0,,25.0,12.0,2012,4
6666,2012-04-30,0.0,,24.0,12.5,2012,4
6667,2012-05-01,0.0,,24.5,14.0,2012,5
6668,2012-05-02,0.0,,26.0,13.0,2012,5
6669,2012-05-03,0.0,,26.5,12.0,2012,5
6670,2012-05-04,0.0,,32.0,11.5,2012,5
6671,2012-05-05,0.0,,31.0,12.5,2012,5
6672,2012-05-06,0.0,,28.5,12.0,2012,5
6673,2012-05-07,0.0,,28.0,11.0,2012,5
6674,2012-05-08,0.0,,28.0,10.5,2012,5
6675,2012-05-09,0.0,,26.0,12.0,2012,5
6676,2012-05-10,0.0,,29.0,14.0,2012,5
6677,2012-05-11,0.0,,28.5,14.0,2012,5
6678,2012-05-12,0.0,,29.0,13.5,2012,5
6679,2012-05-13,0.0,,37.0,13.5,2012,5
6680,2012-05-14,0.0,,30.5,14.5,2012,5
6681,2012-05-15,0.0,,34.5,15.0,2012,5
6682,2012-05-16,0.0,,31.0,15.0,2012,5
6683,2012-05-17,0.0,,28.0,17.0,2012,5
6684,2012-05-18,0.0,,30.0,15.0,2012,5
6685,2012-05-19,0.0,,27.0,15.0,2012,5
6686,2012-05-20,0.0,,34.0,11.5,2012,5
6687,2012-05-21,0.0,,34.5,14.5,2012,5
6688,2012-05-22,0.0,,31.0,16.0,2012,5
6689,2012-05-23,0.0,,30.0,17.5,2012,5
6690,2012-05-24,0.0,,27.0,19.0,2012,5
6691,2012-05-25,0.0,,26.0,20.0,2012,5
6692,2012-05-26,0.0,,29.0,18.5,2012,5
6693,2012-05-27,0.0,,30.5,14.0,2012,5
6694,2012-05-28,0.0,,29.5,12.5,2012,5
6695,2012-05-29,0.0,,30.0,12.5,2012,5
6696,2012-05-30,0.0,,30.5,13.0,2012,5
6697,2012-05-31,0.0,,36.5,14.0,2012,5
6698,2012-06-01,0.0,,32.0,15.5,2012,6
6699,2012-06-02,0.0,,30.0,17.0,2012,6
6700,2012-06-03,0.0,,29.5,17.5,2012,6
6701,2012-06-04,0.0,,30.0,18.5,2012,6
6702,2012-06-05,0.0,,32.0,18.0,2012,6
6703,2012-06-06,0.0,,31.5,15.0,2012,6
6704,2012-06-07,0.0,,30.0,15.0,2012,6
6705,2012-06-08,0.0,,31.0,18.0,2012,6
6706,2012-06-09,0.0,,32.5,16.0,2012,6
6707,2012-06-10,0.0,,31.0,18.5,2012,6
6708,2012-06-11,0.0,,31.0,18.0,2012,6
6709,2012-06-12,0.0,,32.5,16.0,2012,6
6710,2012-06-13,0.0,,34.0,16.0,2012,6
6711,2012-06-14,0.0,,31.5,18.0,2012,6
6712,2012-06-15,0.0,,30.5,19.0,2012,6
6713,2012-06-16,0.0,,32.0,17.0,2012,6
6714,2012-06-17,0.0,,39.5,20.0,2012,6
6715,2012-06-18,0.0,,42.0,24.0,2012,6
6716,2012-06-19,0.0,,32.0,25.0,2012,6
6717,2012-06-20,0.0,,34.0,20.5,2012,6
6718,2012-06-21,0.0,,31.5,22.0,2012,6
6719,2012-06-22,0.0,,31.5,21.5,2012,6
6720,2012-06-23,0.0,,32.5,25.0,2012,6
6721,2012-06-24,0.0,,33.0,24.0,2012,6
6722,2012-06-25,0.0,,31.5,24.5,2012,6
6723,2012-06-26,0.0,,32.5,26.0,2012,6
6724,2012-06-27,0.0,,34.0,26.5,2012,6
6725,2012-06-28,0.0,,33.0,26.0,2012,6
6726,2012-06-29,0.0,,32.5,25.0,2012,6
6727,2012-06-30,0.0,,36.0,25.5,2012,6
6728,2012-07-01,0.0,,34.0,24.5,2012,7
6729,2012-07-02,0.0,,32.5,25.0,2012,7
6730,2012-07-03,0.0,,32.5,24.0,2012,7
6731,2012-07-04,0.0,,32.5,23.5,2012,7
6732,2012-07-05,0.0,,32.0,21.0,2012,7
6733,2012-07-06,0.0,,32.0,21.0,2012,7
6734,2012-07-07,0.0,,37.0,21.5,2012,7
6735,2012-07-08,2.0,,34.0,21.5,2012,7
6736,2012-07-09,0.0,,34.5,26.0,2012,7
6737,2012-07-10,0.0,,37.0,26.0,2012,7
6738,2012-07-11,0.0,,32.5,26.5,2012,7
6739,2012-07-12,0.0,,34.5,25.5,2012,7
6740,2012-07-13,0.0,,33.0,25.5,2012,7
6741,2012-07-14,0.0,,,26.0,2012,7
6742,2012-07-15,0.0,,33.5,,2012,7
6743,2012-07-16,0.0,,33.0,26.0,2012,7
6744,2012-07-17,0.0,,33.5,23.0,2012,7
6745,2012-07-18,0.0,,33.0,24.0,2012,7
6746,2012-07-19,0.7,,33.0,25.0,2012,7
6747,2012-07-20,0.0,,33.5,25.5,2012,7
6748,2012-07-21,0.0,,34.0,23.5,2012,7
6749,2012-07-22,0.0,,34.0,25.0,2012,7
6750,2012-07-23,0.0,,35.0,24.5,2012,7
6751,2012-07-24,0.0,,34.0,25.0,2012,7
6752,2012-07-25,0.0,,33.5,26.0,2012,7
6753,2012-07-26,0.0,,33.5,23.5,2012,7
6754,2012-07-27,0.0,,34.0,25.0,2012,7
6755,2012-07-28,0.0,,33.0,24.0,2012,7
6756,2012-07-29,0.0,,30.0,22.5,2012,7
6757,2012-07-30,0.0,,34.0,23.0,2012,7
6758,2012-07-31,0.0,,33.0,24.0,2012,7
6759,2012-08-01,0.0,,,24.5,2012,8
6760,2012-08-02,0.0,,37.0,,2012,8
6761,2012-08-03,0.0,,32.0,23.0,2012,8
6762,2012-08-04,1.0,,34.0,23.0,2012,8
6763,2012-08-05,0.0,,,23.5,2012,8
6764,2012-08-06,0.0,,,,2012,8
6765,2012-08-07,0.0,,34.5,,2012,8
6766,2012-08-08,3.5,,33.0,23.5,2012,8
6767,2012-08-09,0.0,,33.5,24.0,2012,8
6768,2012-08-10,0.0,,35.5,24.0,2012,8
6769,2012-08-11,0.0,,38.0,25.5,2012,8
6770,2012-08-12,0.0,,37.5,26.0,2012,8
6771,2012-08-13,0.0,,34.0,27.0,2012,8
6772,2012-08-14,0.0,,,24.5,2012,8
6773,2012-08-15,0.0,,,,2012,8
6774,2012-08-16,0.0,,,,2012,8
6775,2012-08-17,0.0,,,,2012,8
6776,2012-08-18,0.0,,,,2012,8
6777,2012-08-19,0.0,,,,2012,8
6778,2012-08-20,0.0,,34.0,,2012,8
6779,2012-08-21,0.0,,32.0,21.0,2012,8
6780,2012-08-22,0.0,,32.5,25.5,2012,8
6781,2012-08-23,0.0,,33.0,26.0,2012,8
6782,2012-08-24,0.0,,,24.0,2012,8
6783,2012-08-25,0.0,,,,2012,8
6784,2012-08-26,0.0,,,,2012,8
6785,2012-08-27,0.0,,,,2012,8
6786,2012-08-28,6.0,,31.5,,2012,8
6787,2012-08-29,0.0,,31.0,20.5,2012,8
6788,2012-08-30,0.0,,32.0,21.0,2012,8
6789,2012-08-31,0.0,,34.0,24.0,2012,8
6790,2012-09-01,0.0,,,25.0,2012,9
6791,2012-09-02,9.0,,35.0,,2012,9
6792,2012-09-03,0.0,,33.0,24.0,2012,9
6793,2012-09-04,0.0,,33.0,24.0,2012,9
6794,2012-09-05,0.0,,,24.0,2012,9
6795,2012-09-06,0.0,,35.0,,2012,9
6796,2012-09-07,0.0,,34.0,22.0,2012,9
6797,2012-09-08,4.3,,33.0,24.0,2012,9
6798,2012-09-09,0.0,,34.0,23.0,2012,9
6799,2012-09-10,0.0,,34.0,19.0,2012,9
6800,2012-09-11,0.0,,33.0,22.0,2012,9
6801,2012-09-12,0.0,,33.5,22.5,2012,9
6802,2012-09-13,0.0,,33.5,24.0,2012,9
6803,2012-09-14,0.0,,36.0,24.0,2012,9
6804,2012-09-15,0.0,,32.0,24.0,2012,9
6805,2012-09-16,0.0,,32.0,22.5,2012,9
6806,2012-09-17,0.0,,33.0,22.5,2012,9
6807,2012-09-18,0.0,,33.5,22.5,2012,9
6808,2012-09-19,0.0,,34.0,21.5,2012,9
6809,2012-09-20,0.0,,33.0,20.5,2012,9
6810,2012-09-21,0.0,,34.5,20.5,2012,9
6811,2012-09-22,0.0,,39.0,21.0,2012,9
6812,2012-09-23,0.0,,33.0,21.0,2012,9
6813,2012-09-24,0.0,,33.0,23.0,2012,9
6814,2012-09-25,0.0,,32.5,22.0,2012,9
6815,2012-09-26,0.0,,33.0,22.0,2012,9
6816,2012-09-27,0.0,,29.0,23.0,2012,9
6817,2012-09-28,0.0,,31.0,21.0,2012,9
6818,2012-09-29,0.0,,31.5,21.0,2012,9
6819,2012-09-30,0.0,,33.0,21.5,2012,9
6820,2012-10-01,0.0,,35.0,20.5,2012,10
6821,2012-10-02,0.0,,34.5,19.0,2012,10
6822,2012-10-03,0.0,,32.5,21.0,2012,10
6823,2012-10-04,0.0,,36.0,21.5,2012,10
6824,2012-10-05,0.0,,33.5,18.0,2012,10
6825,2012-10-06,0.0,,31.5,16.0,2012,10
6826,2012-10-07,0.0,,34.0,16.5,2012,10
6827,2012-10-08,0.0,,31.0,16.0,2012,10
6828,2012-10-09,0.0,,31.0,16.5,2012,10
6829,2012-10-10,0.0,,30.0,16.5,2012,10
6830,2012-10-11,0.0,,29.0,18.0,2012,10
6831,2012-10-12,0.0,,27.5,15.5,2012,10
6832,2012-10-13,0.0,,29.5,13.5,2012,10
6833,2012-10-14,0.0,,32.0,13.0,2012,10
6834,2012-10-15,0.0,,28.5,13.0,2012,10
6835,2012-10-16,0.0,,27.0,18.5,2012,10
6836,2012-10-17,0.0,,30.0,20.0,2012,10
6837,2012-10-18,0.0,,27.0,18.5,2012,10
6838,2012-10-19,0.0,,31.5,18.0,2012,10
6839,2012-10-20,0.0,,29.5,17.5,2012,10
6840,2012-10-21,0.0,,28.0,15.0,2012,10
6841,2012-10-22,0.0,,28.0,14.0,2012,10
6842,2012-10-23,0.0,,27.5,13.5,2012,10
6843,2012-10-24,0.0,,28.0,12.5,2012,10
6844,2012-10-25,0.0,,28.5,15.0,2012,10
6845,2012-10-26,0.0,,25.0,14.5,2012,10
6846,2012-10-27,0.0,,29.5,13.5,2012,10
6847,2012-10-28,0.0,,25.5,10.5,2012,10
6848,2012-10-29,0.0,,,10.5,2012,10
6849,2012-10-30,0.0,,,,2012,10
6850,2012-10-31,0.0,,,,2012,10
6851,2012-11-01,0.0,,28.5,,2012,11
6852,2012-11-02,0.0,,27.5,12.0,2012,11
6853,2012-11-03,0.0,,27.0,12.0,2012,11
6854,2012-11-04,0.0,,,12.0,2012,11
6855,2012-11-05,0.0,,26.5,,2012,11
6856,2012-11-06,0.0,,36.0,13.0,2012,11
6857,2012-11-07,0.0,,35.0,14.0,2012,11
6858,2012-11-08,0.0,,39.0,14.0,2012,11
6859,2012-11-09,0.0,,27.0,12.0,2012,11
6860,2012-11-10,0.0,,23.0,17.5,2012,11
6861,2012-11-11,0.0,,30.0,9.0,2012,11
6862,2012-11-12,0.0,,,9.0,2012,11
6863,2012-11-30,0.0,,28.0,,2012,11
6864,2012-12-01,0.0,,27.5,11.0,2012,12
6865,2012-12-02,0.0,,23.0,9.0,2012,12
6866,2012-12-03,0.0,,23.0,8.0,2012,12
6867,2012-12-04,0.0,,22.0,8.5,2012,12
6868,2012-12-05,0.0,,28.5,9.5,2012,12
6869,2012-12-06,0.0,,22.5,7.0,2012,12
6870,2012-12-07,0.0,,22.0,7.0,2012,12
6871,2012-12-08,0.0,,22.0,9.5,2012,12
6872,2012-12-09,0.0,,23.0,7.0,2012,12
6873,2012-12-10,0.0,,21.0,6.5,2012,12
6874,2012-12-11,0.0,,22.5,4.0,2012,12
6875,2012-12-12,1.5,,19.0,3.5,2012,12
6876,2012-12-13,0.0,,21.5,4.5,2012,12
6877,2012-12-14,0.0,,18.5,8.0,2012,12
6878,2012-12-15,0.0,,19.0,6.0,2012,12
6879,2012-12-16,0.0,,15.0,6.0,2012,12
6880,2012-12-17,0.0,,22.0,6.0,2012,12
6881,2012-12-18,0.0,,20.5,5.0,2012,12
6882,2012-12-19,0.0,,19.5,5.0,2012,12
6883,2012-12-20,0.0,,16.5,8.0,2012,12
6884,2012-12-21,0.0,,20.0,6.0,2012,12
6885,2012-12-22,0.0,,17.5,6.0,2012,12
6886,2012-12-23,0.0,,20.0,6.0,2012,12
6887,2012-12-24,0.0,,22.0,3.5,2012,12
6888,2012-12-25,0.0,,22.5,3.5,2012,12
6889,2012-12-26,0.0,,13.0,2.0,2012,12
6890,2012-12-27,0.0,,19.5,3.0,2012,12
6891,2012-12-28,3.0,,19.0,3.5,2012,12
6892,2012-12-29,0.0,,18.0,2.0,2012,12
6893,2012-12-30,0.0,,18.0,3.0,2012,12
6894,2012-12-31,0.0,,18.0,4.5,2012,12
6895,2013-01-01,0.0,,18.0,2.5,2013,1
6896,2013-01-02,0.0,,17.0,1.5,2013,1
6897,2013-01-03,0.0,,20.0,2.0,2013,1
6898,2013-01-04,0.0,,19.0,3.0,2013,1
6899,2013-01-05,0.0,,20.5,5.0,2013,1
6900,2013-01-06,0.0,,17.0,2.0,2013,1
6901,2013-01-07,0.0,,17.0,1.0,2013,1
6902,2013-01-08,0.0,,19.0,3.0,2013,1
6903,2013-01-09,0.0,,20.0,2.0,2013,1
6904,2013-01-10,0.0,,19.5,2.0,2013,1
6905,2013-01-11,0.0,,16.5,2.5,2013,1
6906,2013-01-12,0.0,,15.0,1.0,2013,1
6907,2013-01-13,0.0,,15.0,-1.5,2013,1
6908,2013-01-14,0.0,,9.5,-1.0,2013,1
6909,2013-01-15,0.0,,21.0,-1.0,2013,1
6910,2013-01-16,0.0,,18.0,2.0,2013,1
6911,2013-01-17,0.0,,22.0,2.0,2013,1
6912,2013-01-18,0.0,,22.5,2.0,2013,1
6913,2013-01-19,0.0,,23.0,3.0,2013,1
6914,2013-01-20,0.0,,24.0,6.0,2013,1
6915,2013-01-21,0.0,,22.0,7.0,2013,1
6916,2013-01-22,0.0,,26.0,7.0,2013,1
6917,2013-01-23,0.0,,22.0,7.0,2013,1
6918,2013-01-24,0.0,,25.0,8.0,2013,1
6919,2013-01-25,15.0,,26.0,13.5,2013,1
6920,2013-01-26,0.0,,21.0,8.5,2013,1
6921,2013-01-27,0.0,,19.0,10.5,2013,1
6922,2013-01-28,0.0,,17.0,9.0,2013,1
6923,2013-01-29,0.0,,11.0,6.0,2013,1
6924,2013-01-30,0.0,,19.0,4.0,2013,1
6925,2013-01-31,0.0,,19.0,6.0,2013,1
6926,2013-02-01,0.0,,23.0,5.0,2013,2
6927,2013-02-02,0.0,,24.0,6.0,2013,2
6928,2013-02-03,0.0,,23.0,8.0,2013,2
6929,2013-02-04,0.0,,24.5,9.0,2013,2
6930,2013-02-05,0.0,,19.5,8.5,2013,2
6931,2013-02-06,0.0,2.4,21.0,7.5,2013,2
6932,2013-02-07,0.0,2.6,20.0,4.0,2013,2
6933,2013-02-08,0.0,5.0,19.0,5.0,2013,2
6934,2013-02-09,0.0,2.4,12.0,5.0,2013,2
6935,2013-02-10,0.0,2.6,12.0,4.0,2013,2
6936,2013-02-11,0.0,3.1,12.0,2.0,2013,2
6937,2013-02-12,0.0,5.3,19.0,2.0,2013,2
6938,2013-02-13,0.0,4.4,20.0,3.5,2013,2
6939,2013-02-14,0.0,4.3,22.0,3.5,2013,2
6940,2013-02-15,0.0,3.8,23.0,3.0,2013,2
6941,2013-02-16,0.0,5.2,26.0,8.5,2013,2
6942,2013-02-17,0.0,3.3,20.0,4.5,2013,2
6943,2013-02-18,0.0,2.2,22.0,4.0,2013,2
6944,2013-02-19,0.0,2.4,18.5,5.0,2013,2
6945,2013-02-20,0.0,2.8,17.0,4.5,2013,2
6946,2013-02-21,0.0,3.3,16.5,2.0,2013,2
6947,2013-02-22,0.0,3.6,19.0,2.0,2013,2
6948,2013-02-23,0.0,4.2,21.5,3.0,2013,2
6949,2013-02-24,0.0,6.3,19.5,3.5,2013,2
6950,2013-02-25,0.0,5.2,20.5,2.0,2013,2
6951,2013-02-26,0.0,5.3,21.0,2.5,2013,2
6952,2013-02-27,0.0,6.6,21.0,7.5,2013,2
6953,2013-02-28,0.0,7.9,22.5,8.0,2013,2
6954,2013-03-01,0.0,6.4,28.0,7.5,2013,3
6955,2013-03-02,0.0,5.7,29.5,7.5,2013,3
6956,2013-03-03,0.0,4.1,22.5,8.0,2013,3
6957,2013-03-04,0.0,4.6,21.0,6.0,2013,3
6958,2013-03-05,0.0,3.7,22.0,7.0,2013,3
6959,2013-03-06,0.0,,,10.5,2013,3
6960,2013-03-07,0.0,,,,2013,3
6961,2013-03-08,0.0,6.0,20.0,,2013,3
6962,2013-03-09,0.0,4.6,19.0,4.5,2013,3
6963,2013-03-10,0.0,6.9,22.0,5.0,2013,3
6964,2013-03-11,0.0,6.6,24.5,10.0,2013,3
6965,2013-03-12,0.0,6.8,22.5,8.5,2013,3
6966,2013-03-13,0.0,6.1,30.5,7.0,2013,3
6967,2013-03-14,0.0,7.7,32.5,9.5,2013,3
6968,2013-03-15,0.0,4.6,26.5,4.0,2013,3
6969,2013-03-16,0.0,4.4,25.0,8.0,2013,3
6970,2013-03-17,0.0,3.5,22.5,8.0,2013,3
6971,2013-03-18,0.0,2.7,22.5,7.0,2013,3
6972,2013-03-19,0.0,4.2,22.5,9.0,2013,3
6973,2013-03-20,0.0,6.5,30.5,9.0,2013,3
6974,2013-03-21,0.0,4.6,25.0,10.5,2013,3
6975,2013-03-22,0.0,4.1,22.0,11.5,2013,3
6976,2013-03-23,0.0,4.3,23.0,12.0,2013,3
6977,2013-03-24,0.0,5.2,25.5,8.5,2013,3
6978,2013-03-25,0.0,7.1,28.5,9.0,2013,3
6979,2013-03-26,0.0,5.4,27.0,8.0,2013,3
6980,2013-03-27,0.0,4.5,25.5,11.0,2013,3
6981,2013-03-28,0.0,4.7,24.0,10.0,2013,3
6982,2013-03-29,0.0,4.5,25.0,11.5,2013,3
6983,2013-03-30,0.0,5.8,26.0,12.5,2013,3
6984,2013-03-31,0.0,5.4,27.0,11.0,2013,3
6985,2013-04-01,0.0,7.9,28.5,12.0,2013,4
6986,2013-04-02,0.0,7.0,27.5,12.0,2013,4
6987,2013-04-03,0.0,8.4,27.0,10.5,2013,4
6988,2013-04-04,0.0,4.9,26.5,11.0,2013,4
6989,2013-04-05,0.0,4.4,27.5,11.0,2013,4
6990,2013-04-06,0.0,5.8,24.0,10.5,2013,4
6991,2013-04-07,0.0,6.2,27.0,10.0,2013,4
6992,2013-04-08,0.0,6.2,22.5,11.5,2013,4
6993,2013-04-09,0.0,5.5,19.5,10.5,2013,4
6994,2013-04-10,0.0,6.4,23.5,7.0,2013,4
6995,2013-04-11,0.0,5.7,25.0,8.0,2013,4
6996,2013-04-12,0.0,4.8,24.0,7.5,2013,4
6997,2013-04-13,0.0,4.0,22.5,10.0,2013,4
6998,2013-04-14,0.0,6.5,25.5,10.5,2013,4
6999,2013-04-15,0.0,5.5,23.5,13.0,2013,4
7000,2013-04-16,0.0,5.1,22.0,15.5,2013,4
7001,2013-04-17,0.0,8.2,23.0,11.0,2013,4
7002,2013-04-18,0.0,11.5,25.5,13.0,2013,4
7003,2013-04-19,0.0,10.0,28.5,14.5,2013,4
7004,2013-04-20,0.0,7.0,28.0,9.0,2013,4
7005,2013-04-21,0.0,5.0,24.0,8.0,2013,4
7006,2013-04-22,0.0,5.2,25.5,9.0,2013,4
7007,2013-04-23,0.0,4.6,24.0,10.0,2013,4
7008,2013-04-24,0.0,9.3,24.5,10.0,2013,4
7009,2013-04-25,0.0,1.3,24.0,13.0,2013,4
7010,2013-04-26,0.0,6.1,25.0,11.0,2013,4
7011,2013-04-27,0.0,8.6,32.0,10.0,2013,4
7012,2013-04-28,0.0,8.9,34.0,14.5,2013,4
7013,2013-04-29,0.0,5.6,28.0,11.5,2013,4
7014,2013-04-30,0.0,6.0,37.0,12.5,2013,4
7015,2013-05-01,0.0,4.7,24.0,12.0,2013,5
7016,2013-05-02,0.0,,,12.0,2013,5
7017,2013-05-03,0.0,,,,2013,5
7018,2013-05-04,0.0,8.3,29.0,,2013,5
7019,2013-05-05,0.0,6.4,27.5,12.0,2013,5
7020,2013-05-06,0.0,5.6,28.0,13.5,2013,5
7021,2013-05-07,0.0,8.5,26.0,15.0,2013,5
7022,2013-05-08,0.0,5.6,23.5,12.0,2013,5
7023,2013-05-09,0.0,6.1,23.0,11.5,2013,5
7024,2013-05-10,0.0,6.2,25.5,12.0,2013,5
7025,2013-05-11,0.0,9.4,32.0,12.5,2013,5
7026,2013-05-12,0.0,10.8,34.5,14.0,2013,5
7027,2013-05-13,0.0,6.7,34.0,19.5,2013,5
7028,2013-05-14,0.0,7.8,32.0,19.0,2013,5
7029,2013-05-15,0.0,6.4,27.0,15.0,2013,5
7030,2013-05-16,0.0,5.3,27.5,14.0,2013,5
7031,2013-05-17,0.0,6.8,26.0,14.0,2013,5
7032,2013-05-18,0.0,6.3,25.5,12.5,2013,5
7033,2013-05-19,0.0,6.5,27.5,12.5,2013,5
7034,2013-05-20,0.0,6.2,29.0,13.0,2013,5
7035,2013-05-21,0.0,6.7,28.5,13.0,2013,5
7036,2013-05-22,0.0,5.0,29.5,13.5,2013,5
7037,2013-05-23,0.0,5.7,28.0,15.0,2013,5
7038,2013-05-24,0.0,5.2,28.0,15.0,2013,5
7039,2013-05-25,0.0,6.2,28.5,15.5,2013,5
7040,2013-05-26,0.0,7.2,29.0,16.5,2013,5
7041,2013-05-27,0.0,7.8,29.5,11.0,2013,5
7042,2013-05-28,0.0,6.1,28.5,12.5,2013,5
7043,2013-05-29,0.0,6.0,26.5,16.0,2013,5
7044,2013-05-30,0.0,6.4,28.5,16.0,2013,5
7045,2013-05-31,0.0,5.3,27.5,17.0,2013,5
7046,2013-06-01,0.0,7.4,30.0,15.5,2013,6
7047,2013-06-02,0.0,6.6,30.0,16.0,2013,6
7048,2013-06-03,0.0,6.4,29.0,17.5,2013,6
7049,2013-06-04,0.0,5.8,29.5,19.5,2013,6
7050,2013-06-05,0.0,6.2,29.5,17.5,2013,6
7051,2013-06-06,0.0,7.0,31.0,13.0,2013,6
7052,2013-06-07,0.0,5.8,29.5,14.0,2013,6
7053,2013-06-08,0.0,6.1,31.0,18.0,2013,6
7054,2013-06-09,0.0,5.8,29.0,19.0,2013,6
7055,2013-06-10,0.0,5.6,30.0,19.0,2013,6
7056,2013-06-11,0.0,7.0,31.5,19.5,2013,6
7057,2013-06-12,0.0,7.3,32.0,20.5,2013,6
7058,2013-06-13,0.0,5.8,30.5,22.0,2013,6
7059,2013-06-14,0.0,8.0,30.5,20.5,2013,6
7060,2013-06-15,0.0,7.8,30.5,21.0,2013,6
7061,2013-06-16,0.0,7.6,32.0,19.5,2013,6
7062,2013-06-17,0.0,8.8,33.5,19.0,2013,6
7063,2013-06-18,0.0,2.0,33.0,19.0,2013,6
7064,2013-06-19,0.0,12.7,32.5,18.0,2013,6
7065,2013-06-20,0.0,6.3,32.5,18.0,2013,6
7066,2013-06-21,0.0,6.4,32.5,20.0,2013,6
7067,2013-06-22,0.0,6.4,31.5,19.5,2013,6
7068,2013-06-23,0.0,6.7,31.0,19.5,2013,6
7069,2013-06-24,0.0,5.1,31.5,19.5,2013,6
7070,2013-06-25,0.0,7.6,31.0,19.0,2013,6
7071,2013-06-26,0.0,6.4,31.5,22.0,2013,6
7072,2013-06-27,0.0,6.1,31.0,23.5,2013,6
7073,2013-06-28,0.0,9.1,34.0,26.5,2013,6
7074,2013-06-29,0.0,8.3,35.0,25.0,2013,6
7075,2013-06-30,0.0,7.3,33.0,24.5,2013,6
7076,2013-07-01,0.0,7.7,32.5,23.0,2013,7
7077,2013-07-02,0.0,7.2,,25.0,2013,7
7078,2013-07-03,0.0,7.2,,,2013,7
7079,2013-07-04,0.0,7.0,33.0,,2013,7
7080,2013-07-05,0.0,7.0,,23.5,2013,7
7081,2013-07-06,0.0,,,,2013,7
7082,2013-07-07,0.0,,,,2013,7
7083,2013-07-08,0.0,,,,2013,7
7084,2013-07-09,1.0,,32.0,,2013,7
7085,2013-07-10,0.0,7.5,30.5,22.5,2013,7
7086,2013-07-11,0.0,7.5,31.0,22.5,2013,7
7087,2013-07-12,0.0,,,24.0,2013,7
7088,2013-07-13,0.0,,,,2013,7
7089,2013-07-14,0.0,,,,2013,7
7090,2013-07-15,0.0,6.5,33.0,,2013,7
7091,2013-07-16,0.0,6.5,33.0,26.0,2013,7
7092,2013-07-17,3.5,5.6,32.0,24.5,2013,7
7093,2013-07-18,0.0,5.2,31.0,22.5,2013,7
7094,2013-07-19,12.5,12.4,30.0,22.0,2013,7
7095,2013-07-20,0.0,2.6,30.0,22.0,2013,7
7096,2013-07-21,0.0,7.1,32.0,22.0,2013,7
7097,2013-07-22,0.0,6.5,31.0,22.0,2013,7
7098,2013-07-23,0.0,6.8,31.0,23.0,2013,7
7099,2013-07-24,0.0,13.1,32.5,24.0,2013,7
7100,2013-07-25,0.0,1.9,33.0,24.0,2013,7
7101,2013-07-26,0.0,6.8,34.0,26.0,2013,7
7102,2013-07-27,0.0,10.9,33.0,24.0,2013,7
7103,2013-07-28,0.0,5.8,34.0,24.0,2013,7
7104,2013-07-29,0.0,6.5,34.5,25.5,2013,7
7105,2013-07-30,0.0,7.4,33.5,24.0,2013,7
7106,2013-07-31,0.0,7.5,34.0,26.5,2013,7
7107,2013-08-01,0.0,7.6,35.0,27.5,2013,8
7108,2013-08-02,0.0,8.1,33.5,26.0,2013,8
7109,2013-08-03,0.0,7.2,33.0,24.0,2013,8
7110,2013-08-04,4.5,7.8,35.0,24.5,2013,8
7111,2013-08-05,0.0,4.9,32.5,22.0,2013,8
7112,2013-08-06,0.0,6.9,31.5,23.0,2013,8
7113,2013-08-07,0.0,7.3,35.0,23.0,2013,8
7114,2013-08-08,0.0,8.6,36.0,20.5,2013,8
7115,2013-08-09,0.0,6.2,33.0,20.5,2013,8
7116,2013-08-10,0.0,6.9,32.5,20.5,2013,8
7117,2013-08-11,0.0,9.9,35.0,20.0,2013,8
7118,2013-08-12,0.0,6.4,33.0,21.5,2013,8
7119,2013-08-13,0.0,6.7,32.0,21.5,2013,8
7120,2013-08-14,0.0,6.6,32.0,24.5,2013,8
7121,2013-08-15,0.0,7.2,35.5,24.5,2013,8
7122,2013-08-16,0.0,3.8,34.5,26.0,2013,8
7123,2013-08-17,0.0,7.4,37.5,24.5,2013,8
7124,2013-08-18,0.0,5.9,35.0,25.0,2013,8
7125,2013-08-19,0.0,7.4,32.5,25.0,2013,8
7126,2013-08-20,0.0,6.6,33.0,25.0,2013,8
7127,2013-08-21,0.0,7.6,34.5,26.0,2013,8
7128,2013-08-22,1.0,6.8,34.0,27.5,2013,8
7129,2013-08-23,0.0,5.6,33.0,21.5,2013,8
7130,2013-08-24,6.5,4.9,31.5,21.0,2013,8
7131,2013-08-25,0.0,2.9,31.0,23.5,2013,8
7132,2013-08-26,0.0,5.7,31.5,23.0,2013,8
7133,2013-08-27,7.2,7.8,36.0,23.0,2013,8
7134,2013-08-28,0.0,2.1,31.0,23.0,2013,8
7135,2013-08-29,0.0,5.1,31.0,23.0,2013,8
7136,2013-08-30,0.0,6.2,32.0,23.0,2013,8
7137,2013-08-31,0.0,6.5,31.5,24.0,2013,8
7138,2013-09-01,0.0,6.7,34.0,25.0,2013,9
7139,2013-09-02,0.0,8.1,35.5,24.0,2013,9
7140,2013-09-03,0.0,7.1,34.0,24.0,2013,9
